review_id,user_id,business_id,stars,date,text,useful,funny,cool
6e8c7ef5c7b949b0abe759,2aa9c4a33a7f4030aee4a9,b4bc0ec4da53461bb1222d,1,2024-01-15,New batch review.,0,0,0
7c521670e3d04a89a28743,fe343dcfee084567b602b7,da1e8fe8a02a487a80f12d,1,2024-01-15,New batch review.,0,0,0
16cf4093114e4c7ebf59ee,a175814df10842f4a1b46a,78d1d7228b674b0fad6de6,5,2024-01-15,New batch review.,0,0,0
cc8560c3262c4b289efbd7,d6d4d647339e42c2bb9bc8,d32da58e488448da89ced6,4,2024-01-15,New batch review.,0,0,0
71eccbef6bc846ffae9d25,f8b6caf5a1d54f83a75a62,0de628a2834c484f910b58,2,2024-01-15,New batch review.,0,0,0
c5266ac743ce43eaacec8a,94ff3182921d45ba9f40bd,8b81b5e707a0410a8cc83b,5,2024-01-15,New batch review.,0,0,0
b1fef1e900c94fa281c684,57eb275a3d9248cf98825e,d61e645c580046f981472a,2,2024-01-15,New batch review.,0,0,0
8fec25cb154643ee8fbe06,f1e25d0f2e884f999b8b48,37efa86d203341818b4843,1,2024-01-15,New batch review.,0,0,0
13db864590f54c429b9a25,c3ae580531db470495fcd7,bd3ea76d9e064b09a453e0,3,2024-01-15,New batch review.,0,0,0
b164fcb41c134aed82a39e,c0b4a59856164c838a4a61,4fa7da9af81049f690ba7d,1,2024-01-15,New batch review.,0,0,0
4fd1497c8fb04d6686e038,f5903ce934374dd3a2ba28,40e2618c0f5b499290875a,4,2024-01-15,New batch review.,0,0,0
f0b8196d00ea4191bb2a14,ca82298a6e3b4abda0af7e,9b20c59d86944939b0a349,2,2024-01-15,New batch review.,0,0,0
4d6ce089ff824b6d82baac,a1ad9abc939047d196d148,bf2e087063c141928e55c0,2,2024-01-15,New batch review.,0,0,0
cd93037217fd4b358e60cd,0df19a7aca724848b596a2,467499eb4d454d1c96ceaf,5,2024-01-15,New batch review.,0,0,0
a64484905ad0404ca9951c,48bb43518c6f415c95b150,bec7dd1d33874d15ab4974,3,2024-01-15,New batch review.,0,0,0
ee7840792e7f44a18c3ab0,a70b822031ad45488d85f4,94187fc752034755a7607d,2,2024-01-15,New batch review.,0,0,0
639f24b4cf004579bdefd2,dffeb0d71adf4bb38e6e7a,fc0ff76702264bbbb871a4,5,2024-01-15,New batch review.,0,0,0
8389894d45c64361802dd5,c0db95f8a217427faee000,492c78958fba47a79b9156,3,2024-01-15,New batch review.,0,0,0
67eb4197599b41438628fd,49531b2299b844fa807f88,adf09cff72004928986ee2,3,2024-01-15,New batch review.,0,0,0
4b311ed25a1f460685900d,7ea8ecc3831e4a7a9b3377,000dee02c496439d831ba1,5,2024-01-15,New batch review.,0,0,0
638677feeb024bfcb56470,9ac2ac51720d46039c0051,f83b79aefdd145a294cd19,5,2024-01-15,New batch review.,0,0,0
fbdf0138c4234c07a8ca65,a175814df10842f4a1b46a,03ff7903f6544982bdd09a,1,2024-01-15,New batch review.,0,0,0
c053cc8ae31e465cb1fcbf,6377b6b918244c1996411b,56e9a175ef0c49b39ae86d,3,2024-01-15,New batch review.,0,0,0
bb068240cd16469eb03b4a,57761c90521e476d912849,315f7b2ad3a44af1ac0049,2,2024-01-15,New batch review.,0,0,0
09940b9f4bd04f568d28fc,2c827d94bf7c454c88f70b,e1a1914e499d48548d3522,4,2024-01-15,New batch review.,0,0,0
7b8e9d349c584e63bcedd8,389db74da47a43a1bed639,fd707065137648d0972ba0,1,2024-01-15,New batch review.,0,0,0
895d6eb0702943d19efa3a,9a138dc0373e4301ba2ffa,c9fef5a37b7a4adabe3627,4,2024-01-15,New batch review.,0,0,0
8ec7af75866042a7b311a3,362d4f6b457e4097987dfd,9cf8db71495044a4adddb3,4,2024-01-15,New batch review.,0,0,0
11581c2f0ef3457689e622,8db1d29327e2473881274c,6105874ced96484d8f31e2,3,2024-01-15,New batch review.,0,0,0
6678edc97bfd4b25a102f3,5ec002d0d28c4569a04205,7e8ac50e1e6f4c38a0034c,3,2024-01-15,New batch review.,0,0,0
d455821afb6f4fb2984ae4,b7a39fcd9f7448dc9df8d3,ed6c77d3baa1452bb88f6e,3,2024-01-15,New batch review.,0,0,0
0c6adac0827644329474a5,daad8f1ce4a54319a59561,e6a51dde33ab4d83b83890,4,2024-01-15,New batch review.,0,0,0
c4960a136d32418cbbe4f2,1e1304d06c5d49a6bd1864,2369371a4274424d8589b2,4,2024-01-15,New batch review.,0,0,0
2b2cc909f2a84da9be0979,6045f335bdb245d3923cfb,8b81b5e707a0410a8cc83b,1,2024-01-15,New batch review.,0,0,0
e3710b1b36d548099b16d3,c0b4a59856164c838a4a61,293b9f77a41e4f35a88690,5,2024-01-15,New batch review.,0,0,0
2527d26bd52749e0bd8827,a96f966e9eeb40c4a19383,c94b8f088cdf4df3ab2e7b,3,2024-01-15,New batch review.,0,0,0
2b677c6330b64048a80bc9,95172a2bb26b4008b8b3a9,d277c911e183467eba2c81,4,2024-01-15,New batch review.,0,0,0
d4d114ea6da64c7fb7f41a,19debac5aa054fc197ce69,66f778629cd045af815812,1,2024-01-15,New batch review.,0,0,0
c0cb5c8a582940a89cfc6f,df56512944144e1489dec7,f1fd7c6aba864e7490476e,1,2024-01-15,New batch review.,0,0,0
5688b4e4fc2c482cb162f4,eaee4f42d1c746a194dff9,fee19bfe43e5428b84167b,3,2024-01-15,New batch review.,0,0,0
91a0633629dd4349847a46,f44f56286ccd4891a2fbb2,fc8d748e1c974a8695dc1c,2,2024-01-15,New batch review.,0,0,0
a3a2a86ad57b4d6a93f742,368e1a7b160c4e90afeedc,66f778629cd045af815812,3,2024-01-15,New batch review.,0,0,0
684541bded2044239aabb4,fea52988870e429eafec7f,cca908c603eb4bd4a36fbc,3,2024-01-15,New batch review.,0,0,0
41ce014d60d143e387b851,f44f56286ccd4891a2fbb2,fec9386decc046ec8bd12c,2,2024-01-15,New batch review.,0,0,0
9dcb55435f7842c8a1e82c,be86c2d47a8a45d68714a5,3780acad16734f42ad06e2,2,2024-01-15,New batch review.,0,0,0
cdfb0ccabd1740a0a06ac3,bc1466a2924640b3aa9631,6732bada707946a088d943,2,2024-01-15,New batch review.,0,0,0
01d3e1014d124644be13f9,6b30536dabb94654870d8a,c0ef3d22f2c6465097d6b3,1,2024-01-15,New batch review.,0,0,0
07317b1f5021463e8f4097,eaee4f42d1c746a194dff9,5c3a652be3ae4ca69cc918,5,2024-01-15,New batch review.,0,0,0
de4221a4b9d94cda8f92eb,dc656f0b3ed44719865cb3,70220166c5554d079c6a5e,5,2024-01-15,New batch review.,0,0,0
7a679223811c4051aef99b,563a846e2b584035b53bc2,930ece96380849a69d54e7,2,2024-01-15,New batch review.,0,0,0
78154e53ef5145579ed21f,06b102e3dbb8458a84a004,2f23914db5994dcbbf4a3b,4,2024-01-15,New batch review.,0,0,0
94857e2423dc42feb5d14e,f32b4348f84745059aea17,9d3ed14fc0664e49804d3e,4,2024-01-15,New batch review.,0,0,0
6971d42145c0484b902040,74af55f2893245b19af2f5,3164ab814e6c43858975cf,5,2024-01-15,New batch review.,0,0,0
51d8b07bf86848a59fc9aa,dda8a269502644239d8edc,b695abebe8814856865b6d,5,2024-01-15,New batch review.,0,0,0
790c57e09d0f47159c835b,dc55d6448af84534a3c000,18d96e6c530c4f51a64f24,2,2024-01-15,New batch review.,0,0,0
c269d15776074d44816e7d,e739b779034d4e0b984eda,c00b20d683f84606869366,5,2024-01-15,New batch review.,0,0,0
37c552d39130453da8332b,14c9f66b8cff4102a506d7,af9bbbaa4ffc4a6494d2c6,1,2024-01-15,New batch review.,0,0,0
30ae80b7be974d7aa4cd1f,1e1304d06c5d49a6bd1864,938a337d7a014ce8bf7ff5,3,2024-01-15,New batch review.,0,0,0
5247824a456847cbb6a501,67b1d8e6b8874302ad6c46,c7e6d6bce6814b4fbbb25e,3,2024-01-15,New batch review.,0,0,0
fcc333618df0450e95abac,b281cb1107e0492ea6e3c2,67fd8383e27245ffb7d4e7,3,2024-01-15,New batch review.,0,0,0
7d4947265be1434d9cb38e,fe343dcfee084567b602b7,4bdb9b3ae81f4de586680c,3,2024-01-15,New batch review.,0,0,0
328753c276104350a318f6,c9a0cca5201345108c3a6d,4d561727a3c24893b60106,5,2024-01-15,New batch review.,0,0,0
fcfc7b005b0441ce801e57,bc04aed9bb204ed0b2e18a,d58f6afb563a41d5a28f99,2,2024-01-15,New batch review.,0,0,0
abcac52445e746a493dcc4,7ea8ecc3831e4a7a9b3377,834ba9ce24d74f8b92842b,3,2024-01-15,New batch review.,0,0,0
d047c65ee08d44fa8cd1f9,c9041679c5ce4e4286550c,a0af7dfe3e6e4fdfb1ae8e,2,2024-01-15,New batch review.,0,0,0
9543b3c65c734c70b42aaa,87a7c6ba75454a8b9189fd,01f5181cde06450997da80,2,2024-01-15,New batch review.,0,0,0
e671046daeec4ec0bc4061,00b84bf489f94537ab87c7,5b2b8235e0f64b299c2404,5,2024-01-15,New batch review.,0,0,0
987bd6a9cfdb4c95bbb48e,0bfc337a838d42fdab8eb9,241d7fce29e149e6894aff,5,2024-01-15,New batch review.,0,0,0
620987ac2cc34ab0974685,19276588bc4c439ab809bd,945ab2f7cc2647f0bb1165,4,2024-01-15,New batch review.,0,0,0
de9ee069c07a4014acc502,195a6a8677884c44a4694f,fbce23a114144c63be2f2a,4,2024-01-15,New batch review.,0,0,0
c7573f28a0474bbba2b089,67f1c2dd8e96481bbe0527,2ad6ad3cfd874f94b95b8e,4,2024-01-15,New batch review.,0,0,0
551f6ff71fbd416f919108,87326b34bff7417cac9e72,2cebc03338444075837bf8,4,2024-01-15,New batch review.,0,0,0
51376ca8d5de4e3bbc6fcf,ce48babfa1df402a874c11,29114604f89e447b965dc7,5,2024-01-15,New batch review.,0,0,0
79a7db0a9733444f94aa0c,f0b271e73098427e9b22bc,d277c911e183467eba2c81,5,2024-01-15,New batch review.,0,0,0
ffcba4c689344d7782fe19,8db1d29327e2473881274c,53201c6f199b41de998bcf,4,2024-01-15,New batch review.,0,0,0
a2f0e1019ec24e3eba084e,f8b6caf5a1d54f83a75a62,315f7b2ad3a44af1ac0049,4,2024-01-15,New batch review.,0,0,0
34b951b325b74c6196fbce,a37991390f4a4af79a1c01,b6be97c620294f0f8c79c6,5,2024-01-15,New batch review.,0,0,0
c5dc742e1d78411d83ad54,4c3af97694fa4a6482e8f6,e0d8774ccdc3449ab3066f,2,2024-01-15,New batch review.,0,0,0
2900e5a64f31458092cf34,bc04aed9bb204ed0b2e18a,6564988b69654393848d42,4,2024-01-15,New batch review.,0,0,0
99532c462d7c42baacc7f8,434401b257b34182a9c7b3,bb867c35640b413abfe1c7,4,2024-01-15,New batch review.,0,0,0
731fcc18644f46358c7000,cd7844b671f1402aa014dc,b50a36910af44c2d854df4,2,2024-01-15,New batch review.,0,0,0
9aec28c8399c4df18a8e24,8636c4b3f9d44ced84f071,adcceb38b0584978adeca2,5,2024-01-15,New batch review.,0,0,0
9df3728dfc224d8fa2d9b0,022bd83ff3e9472ea7b1fd,a2ecaa72ca344342b5cf9e,4,2024-01-15,New batch review.,0,0,0
5994bbc872a642308dd45b,67f1c2dd8e96481bbe0527,73c6323223ac4f1498480b,1,2024-01-15,New batch review.,0,0,0
fc3d803e1fe94580acdc96,e2667c8f89c140bdb70a6d,8ff34263e2a846c2890732,4,2024-01-15,New batch review.,0,0,0
eb7f17cd1940421ea9383d,67133f335d1243c695fc89,6a0f817396d34c028a77a5,3,2024-01-15,New batch review.,0,0,0
1f00ebda01f141f29eca65,50f25c42cc394ce8b89b1c,990493ed78ca439fbe6956,5,2024-01-15,New batch review.,0,0,0
e9c5accdb3af4b8ba68974,e0b752a0a09347568f73ea,19fe33c9ad2e40528e4d0b,1,2024-01-15,New batch review.,0,0,0
79576b94cf4b4937a2b4f6,be86c2d47a8a45d68714a5,e6a51dde33ab4d83b83890,3,2024-01-15,New batch review.,0,0,0
9ec80c77296a49d1a2c747,9be92d0887bf4aeca7da33,670a8e4629f7487cbb3c3a,3,2024-01-15,New batch review.,0,0,0
d9087a8ec8874371af94d0,379a8a9b9c8345a595df01,8a5d13da7a8a4f83bbd36f,5,2024-01-15,New batch review.,0,0,0
16176812a0354849a37ccc,28f37d595dfb49778ef9b9,b6c6795a0e054c9485dff1,5,2024-01-15,New batch review.,0,0,0
65c1e81d7db0404997c36a,07aa5e83d9f342a28a4314,ffa915a59a454dc2a4e253,2,2024-01-15,New batch review.,0,0,0
c9922eb53be1499caffcba,dd0f5989c0c74b5a8eb901,05feadc2d977463587b636,1,2024-01-15,New batch review.,0,0,0
79b53cbca1614cc0bc35f7,40a0fffb12ed406682b51d,52a3a335fad34a6bb8560b,5,2024-01-15,New batch review.,0,0,0
27b035d0189c4f8dabdf26,f8b6caf5a1d54f83a75a62,068e0dad930044909c52aa,2,2024-01-15,New batch review.,0,0,0
0260a2ec500e4d079ff77f,d5ddd12c08c94bf981fa51,5b528fbec1c94caba2e385,2,2024-01-15,New batch review.,0,0,0
f79c492abba94e03b2427e,47f96d82525f4407b6105f,1e067a94bba8489bae1f83,4,2024-01-15,New batch review.,0,0,0
320499d667934ee4acec48,9fb227ff42b9461db0a377,823095314cb3410e8f3628,5,2024-01-15,New batch review.,0,0,0
1500df119c25449fb05f59,5561943e7fcc4a6ea6f041,1061110f3b63461d8d29e5,4,2024-01-15,New batch review.,0,0,0
9c5b3176ab9b489eb63cb2,46bb4582f8494b83b2df60,2fb53c9213d444b3bea2fb,4,2024-01-15,New batch review.,0,0,0
1449eb5e77124030a8937f,d84168b6ad3d459d9175a0,d277c911e183467eba2c81,1,2024-01-15,New batch review.,0,0,0
6534e8748c65496b9c68dc,022bd83ff3e9472ea7b1fd,535e85319dc249ecaf3e11,2,2024-01-15,New batch review.,0,0,0
86538941303e4d0ca71aa1,ce48babfa1df402a874c11,791a730515b04382b0287b,3,2024-01-15,New batch review.,0,0,0
1cfddac436744683bad476,fea52988870e429eafec7f,f2f8d35117fc49f9a4ca13,1,2024-01-15,New batch review.,0,0,0
815144b0ede447168e9475,f176bea0c4274a998778c6,2ad6ad3cfd874f94b95b8e,3,2024-01-15,New batch review.,0,0,0
f733a98b205941b6a3d3cb,2aa9c4a33a7f4030aee4a9,c4fa0c3cb49b494686b2ab,5,2024-01-15,New batch review.,0,0,0
40f75ba834244fe8b23f43,c95852a564174c519c1acc,5dca96342a3848dca44d4b,1,2024-01-15,New batch review.,0,0,0
3a6903bab42648ce913387,f5903ce934374dd3a2ba28,a95b7e8db0484c55af5435,3,2024-01-15,New batch review.,0,0,0
478b3bfa795f45f187a5dd,1080fb1f7d124d8daf5a23,53e8e8937c734e9fb7b7d9,2,2024-01-15,New batch review.,0,0,0
5d1e97ffb00440949b1016,652fe0b5b18c4522ba2dd0,ce259e029f924f59bc3cb4,2,2024-01-15,New batch review.,0,0,0
4039c6a93328427c8f6260,6f44fa6d66c64a668f6fd8,c9fcd48855834b119ec437,5,2024-01-15,New batch review.,0,0,0
23b9fc6f0b5e4386afc18d,b7f78fa2767b44feb8c1c2,d277c911e183467eba2c81,1,2024-01-15,New batch review.,0,0,0
820609ebbf7b44c391521b,5561943e7fcc4a6ea6f041,91cdb5a6956f4dfd8931c4,3,2024-01-15,New batch review.,0,0,0
dda88468b0624e408ab59e,72acb3fc9cf846c68828ae,d32da58e488448da89ced6,2,2024-01-15,New batch review.,0,0,0
1ebd36d97a90476c8948d2,32ba55a6e3ce4881911e80,cd0cc4a3ed474850990666,1,2024-01-15,New batch review.,0,0,0
227c8e048ee047e78d0053,e631ad624c0f488c871e92,3dff6cd9ff184ec6b92267,4,2024-01-15,New batch review.,0,0,0
5958a19e53a243689f8d65,17267452eae848bbbe7cea,6611c7945a4d47b8b6a84b,4,2024-01-15,New batch review.,0,0,0
f9b43893ee6d4a20a3bcf7,97aae8e79d7e4893b278a8,b177269c898c4840b7aaa7,3,2024-01-15,New batch review.,0,0,0
484617755ec14e2faefdac,389db74da47a43a1bed639,7aa542952b9945179a67ec,5,2024-01-15,New batch review.,0,0,0
643ca47c9a4041798ab81e,dc55d6448af84534a3c000,2a2e1158a74b4386ae62b8,5,2024-01-15,New batch review.,0,0,0
783170613df94c0b8d78ba,88286fb7ea02459297a9a6,8df40c41747e43868a4eae,3,2024-01-15,New batch review.,0,0,0
1d83dd245b8a45b39f624d,041ff961a81844f09290be,c75a781b63514b178189aa,1,2024-01-15,New batch review.,0,0,0
1266275816db4e03815be3,d9c9ca86de224fcab9c7c3,5b2b8235e0f64b299c2404,5,2024-01-15,New batch review.,0,0,0
b6d8402bae4742f084b953,eaee4f42d1c746a194dff9,cca908c603eb4bd4a36fbc,5,2024-01-15,New batch review.,0,0,0
4b77412af81e4acea659d9,5fe6886e7cf24967a92db8,0084b47ebfd4438fbdaf18,2,2024-01-15,New batch review.,0,0,0
345e109eee9f4de5945249,13dec5f9a2ba4f41a48b96,e2e7884e768642e3b6451d,5,2024-01-15,New batch review.,0,0,0
bd3f046c72864c7d877ecc,c3ae580531db470495fcd7,ad71a5cb36b7424fb96ef0,5,2024-01-15,New batch review.,0,0,0
56b21522d6ce4fbaa6d874,94ff3182921d45ba9f40bd,1bd07a04e739444aa16ca1,4,2024-01-15,New batch review.,0,0,0
5908a4b282b0479d9e4334,f900058edfb54f0bac31ed,734e150d4eae4ae3b85669,5,2024-01-15,New batch review.,0,0,0
42381ae29b214ba6a99f25,40a0fffb12ed406682b51d,982efc4158304a49973bc1,2,2024-01-15,New batch review.,0,0,0
31465fcae65c47aaa90b52,eb7f9d7d88754e639a115b,c0ef3d22f2c6465097d6b3,1,2024-01-15,New batch review.,0,0,0
25de202f27b24c6f81d2db,d7cd4290dfbe47268ea257,b56abc0cb8c747cc8d9f92,5,2024-01-15,New batch review.,0,0,0
805e447f1b1543f2a40282,57eb275a3d9248cf98825e,98ccbec8c7c54a9d8e9780,2,2024-01-15,New batch review.,0,0,0
6713da9e868a4792832e62,24ca91b6eed44a5d9163b5,8622083fe99a4f75be0e5e,5,2024-01-15,New batch review.,0,0,0
5977fb03871f4580b0a25d,dda8a269502644239d8edc,3d361533c508401e826ddf,2,2024-01-15,New batch review.,0,0,0
26e71f688a7243d2b3d78c,5ec002d0d28c4569a04205,6213e000c7de4ec0b7fdaf,4,2024-01-15,New batch review.,0,0,0
ac026adf04b04389935c9e,7a438054151f410386bc65,870bb196109645c4aa173a,4,2024-01-15,New batch review.,0,0,0
886dcfbc5f7045b29a91a9,b276c950ba774d3da9705e,2f6489cd9c37469ea28700,2,2024-01-15,New batch review.,0,0,0
c062da4441484062a0fbde,2622f5682127499bb2b588,2cc361d6e71740039117ea,1,2024-01-15,New batch review.,0,0,0
9e58c8558ddf4324a27b2e,e5736271dd384634a5ad5a,d3354bb911884d80bb9b96,2,2024-01-15,New batch review.,0,0,0
6a4fe12c30ae4f479f2510,7fe3b515653e4c0ca41f2b,17857b37ba6d42d9b490bb,5,2024-01-15,New batch review.,0,0,0
09022d6f14794cd28cda85,085519688cde43328a1da2,e1a1914e499d48548d3522,5,2024-01-15,New batch review.,0,0,0
f166a0b7c08d456c81626c,efe293e1f7d74cae86adff,80dfc0b0c761455ab82ef9,4,2024-01-15,New batch review.,0,0,0
fb36673113d4401c836ca8,56fe6091499b4950ae1d74,efe10f67598a40c1b14265,2,2024-01-15,New batch review.,0,0,0
fb9b758ab6b747959f744a,652fe0b5b18c4522ba2dd0,3d498948436349df9dac68,2,2024-01-15,New batch review.,0,0,0
607e4cb4673b4be4bc6f9d,fb31239856d04c54a681d6,d89496ba82444e53a6792d,3,2024-01-15,New batch review.,0,0,0
a6e384260e5c4862a4765d,c7b854e8513d4c50a12977,857903c922974af4835ab1,3,2024-01-15,New batch review.,0,0,0
f6d497a8b10f4f1199f6d6,63d43812750b4a14be947d,a8d682bd68bb4e89b9ed90,3,2024-01-15,New batch review.,0,0,0
9b1b508694244cb3b80056,5ac6a81deac44da9b0aeac,b0febbb41f8e46638851d2,3,2024-01-15,New batch review.,0,0,0
b317d498df35490893f009,069dd9552fab4175b733be,62fb0c160d2b4a22ad9867,4,2024-01-15,New batch review.,0,0,0
2829ca94cd8a4a2d92556b,278f0737d2cb4ca394d70e,c0ef3d22f2c6465097d6b3,1,2024-01-15,New batch review.,0,0,0
edf0146b1cd5458d909ef4,dc55d6448af84534a3c000,33651935b8564ddd91bf78,1,2024-01-15,New batch review.,0,0,0
67d632dffa234568ba1081,f56019586a6041cfb671d9,945ab2f7cc2647f0bb1165,1,2024-01-15,New batch review.,0,0,0
97d54e1dae1b4511b2f16a,13e7583a22fc4cc4ae5dc5,1d75873747584cd5a13ac6,5,2024-01-15,New batch review.,0,0,0
7b609a153d934c4ca4c892,7a438054151f410386bc65,04f9ec3f87b94a04bb55e4,1,2024-01-15,New batch review.,0,0,0
9f58610d13e448f3a870b1,af85c2e0123c40cfa14249,8b5472ce8a10451c874582,4,2024-01-15,New batch review.,0,0,0
c962c8d1d73749a6aa3a82,022bd83ff3e9472ea7b1fd,03904039d5e34d95b3a9fc,1,2024-01-15,New batch review.,0,0,0
a51898ecbccd4414bf7f6d,fc90b367e3164ebdbf5c3c,f501d1a1bf154e839a2820,1,2024-01-15,New batch review.,0,0,0
f893802a3b7d4f4e9cb48e,3443a5f7c0234259a62841,9aa55e6bca64422696b4c6,2,2024-01-15,New batch review.,0,0,0
3000188cd32c446bb93903,41d9fc7259d6496cabab7a,870bb196109645c4aa173a,5,2024-01-15,New batch review.,0,0,0
c685cae505824dec9b3267,3092fc693b974da8a5461d,65b970b6ac514ba3a61fdf,1,2024-01-15,New batch review.,0,0,0
f2410eea05344b56ae32f7,2d977310ed374690ae695e,236cf8c2f6584b509d6432,4,2024-01-15,New batch review.,0,0,0
8fa0e2d1d5e84474ac8dc7,8e2968d5aa7a4d6b913603,a61ccda8ec2745c3a43bcf,3,2024-01-15,New batch review.,0,0,0
c93b02e1b41542df95fc39,06b102e3dbb8458a84a004,d6f7f0baa0794b41ad2458,4,2024-01-15,New batch review.,0,0,0
8c02fd2ee66f4ac39d7c26,7ea8ecc3831e4a7a9b3377,2b68056f080c43199d3b84,4,2024-01-15,New batch review.,0,0,0
dba6506925b24faba52f24,6315e5189c824a4d8a4fcf,70b94cb643e64947ac2eef,1,2024-01-15,New batch review.,0,0,0
6a60a39fad1742d48c1570,2997afc6175d4e6680078d,c75a781b63514b178189aa,1,2024-01-15,New batch review.,0,0,0
08c921f19e444464b607ce,56fe6091499b4950ae1d74,d2ce540dc76144d3a02acc,5,2024-01-15,New batch review.,0,0,0
b82b2262f8a64cf0a4fa45,1eec9b420fef4af4a78bb4,fdc69202446b441498d6d5,5,2024-01-15,New batch review.,0,0,0
577cb31dfac6435583e1c7,67f1c2dd8e96481bbe0527,272501d485554f67befdc1,2,2024-01-15,New batch review.,0,0,0
